,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
575,31,no,non_travel,802,research & development,1,4,medical,3080,3,male,90,1,2,manufacturing director,3,n/a,6477,4381,0,n/a,12,4,1,6,2,3,5,1,4,1992,manufacturing director  -  research & development,yes
576,33,yes,n/a,813,n/a,14,3,n/a,3250,3,male,58,3,1,laboratory technician,4,married,6477,22149,5,yes,13,3,1,8,2,1,5,0,4,1990,n/a,no
577,31,yes,n/a,307,n/a,29,2,n/a,3550,3,male,71,2,1,laboratory technician,2,n/a,6477,11652,0,no,11,2,0,11,2,4,5,1,4,1992,n/a,yes
578,37,no,n/a,228,n/a,6,4,n/a,3780,3,male,0,3,2,sales executive,4,n/a,6502,22825,4,no,14,2,1,11,5,4,5,0,1,1986,n/a,yes
579,50,no,n/a,797,research & development,4,1,n/a,20906,1,male,96,3,5,research director,2,divorced,6477,15815,3,no,14,1,2,28,4,2,10,1,6,1973,research director  -  research & development,no
580,42,no,travel_frequently,555,n/a,26,3,n/a,20907,3,female,77,3,4,sales executive,2,married,13525,14864,5,n/a,14,4,1,11,2,2,20,4,8,1981,n/a,yes
581,27,no,n/a,1377,n/a,2,3,n/a,20908,4,male,74,3,2,sales executive,3,n/a,6477,5242,1,yes,11,1,0,5,3,3,5,0,4,1996,n/a,yes
582,27,no,non_travel,210,n/a,1,1,marketing,4490,3,male,73,3,2,sales executive,2,n/a,6349,22107,0,yes,13,4,1,11,0,2,5,1,4,1996,n/a,yes
583,41,no,travel_rarely,483,n/a,6,3,n/a,4660,4,male,0,2,2,manufacturing director,2,single,6477,10110,6,yes,15,4,0,11,3,3,5,1,2,1982,n/a,yes
584,37,no,travel_rarely,921,n/a,10,3,medical,4860,3,female,98,3,1,laboratory technician,1,n/a,6477,17663,6,no,20,2,1,11,3,3,5,0,3,1986,n/a,yes
585,40,yes,n/a,575,n/a,22,2,n/a,4920,22,male,68,2,2,sales executive,3,n/a,6380,6110,2,yes,12,1,2,8,6,3,6,1,0,1983,n/a,yes
586,55,no,n/a,1311,n/a,2,3,n/a,5050,3,female,97,3,4,manager,4,single,6477,23258,2,yes,13,3,0,11,2,3,5,1,2,1968,n/a,no
587,26,yes,travel_frequently,575,n/a,3,1,n/a,5100,3,male,73,3,1,research scientist,1,n/a,3102,6582,0,n/a,22,3,0,11,2,3,6,0,4,1997,n/a,yes
588,40,no,travel_rarely,759,n/a,2,2,marketing,20909,4,female,46,3,2,sales executive,2,divorced,6477,22553,7,n/a,12,3,2,11,5,3,5,1,3,1983,n/a,yes
589,25,no,n/a,891,sales,4,2,n/a,5270,2,female,99,2,2,sales executive,4,single,6477,12090,1,yes,11,2,0,5,3,3,5,1,3,1998,sales executive  -  sales,no
590,30,no,n/a,1082,n/a,12,3,n/a,20910,2,female,83,3,2,sales executive,3,single,6477,19558,0,no,11,2,0,11,6,3,5,4,4,1993,n/a,yes
591,52,no,travel_rarely,319,n/a,32,3,n/a,20911,4,male,0,2,3,manufacturing director,3,married,6477,19609,2,n/a,14,3,0,11,4,3,5,0,4,1971,n/a,no
592,42,no,travel_frequently,532,n/a,12,2,n/a,5470,1,female,92,3,2,research scientist,3,n/a,4556,12932,2,no,11,2,1,19,3,3,5,0,2,1981,n/a,no
593,30,no,travel_rarely,317,n/a,2,3,life sciences,5480,3,female,43,1,2,manufacturing director,4,n/a,6477,24793,2,no,20,3,0,11,2,3,5,0,2,1993,n/a,yes
594,35,no,travel_rarely,144,n/a,22,3,life sciences,5770,4,male,46,1,1,laboratory technician,3,single,4230,19225,0,no,15,3,0,11,2,3,5,4,3,1988,n/a,no
595,31,no,travel_rarely,688,n/a,7,3,n/a,20912,3,male,44,2,3,manager,4,divorced,6477,25291,9,n/a,21,3,1,10,3,2,5,0,1,1992,n/a,yes
596,35,no,travel_rarely,195,sales,1,3,n/a,20913,1,female,80,3,2,sales executive,3,single,4859,6698,1,n/a,16,4,0,5,3,3,5,0,3,1988,sales executive  -  sales,yes
597,25,no,n/a,622,n/a,13,1,n/a,20914,2,male,40,3,1,sales representative,3,n/a,6477,26376,1,n/a,11,3,0,7,1,3,7,0,6,1998,n/a,yes
598,32,no,travel_rarely,646,n/a,9,4,n/a,6790,1,female,92,3,2,research scientist,4,married,6322,18089,1,n/a,12,4,1,6,2,2,6,0,5,1991,n/a,no
599,47,yes,n/a,719,n/a,27,2,life sciences,7850,2,female,77,4,2,sales executive,3,n/a,6477,10339,4,yes,12,4,0,8,2,3,5,1,3,1976,n/a,no
600,30,no,travel_frequently,1012,n/a,5,4,life sciences,8610,2,male,0,2,1,research scientist,4,divorced,6477,2373,9,no,12,2,1,10,3,2,5,0,3,1993,n/a,yes
601,45,no,n/a,930,n/a,9,3,marketing,8640,4,male,74,3,3,sales executive,1,divorced,10761,19239,4,yes,12,3,1,18,2,3,5,0,2,1978,n/a,no
602,36,no,travel_rarely,1278,n/a,8,3,life sciences,8780,1,male,77,2,1,human resources,1,n/a,6477,8635,0,n/a,21,3,0,11,3,3,5,0,3,1987,n/a,yes
603,31,no,n/a,1222,n/a,11,4,n/a,8950,4,male,48,3,1,research scientist,4,n/a,6477,14871,3,n/a,19,2,1,11,2,3,6,0,2,1992,n/a,yes
604,37,no,travel_frequently,1231,n/a,21,2,medical,9000,3,female,54,3,1,sales representative,4,married,2973,21222,5,n/a,15,2,1,11,3,3,5,0,0,1986,n/a,no
605,39,no,travel_rarely,1383,n/a,2,3,life sciences,20915,4,female,42,2,2,human resources,4,n/a,5204,7790,8,no,11,3,2,13,2,3,5,0,4,1984,n/a,no
606,42,no,n/a,462,n/a,14,2,n/a,9360,3,female,68,2,2,sales executive,3,n/a,6477,7824,7,n/a,17,1,0,11,6,3,5,0,3,1981,n/a,yes
607,30,no,travel_rarely,231,n/a,8,2,n/a,20916,3,male,62,3,3,sales executive,3,n/a,6477,9977,5,no,11,1,1,11,2,4,8,7,7,1993,n/a,no
608,50,no,n/a,802,n/a,1,2,medical,9970,4,male,66,3,4,research director,4,divorced,17399,6615,9,no,22,3,1,32,1,2,5,1,3,1973,n/a,yes
609,59,no,travel_rarely,1089,sales,1,2,n/a,10480,2,male,66,3,3,manager,4,n/a,6477,11038,3,yes,14,3,1,14,1,1,6,0,4,1964,manager  -  sales,yes
610,54,no,n/a,1082,n/a,2,4,life sciences,20917,3,female,41,2,3,sales executive,3,married,6477,8392,6,no,11,2,1,13,4,3,9,7,0,1969,n/a,yes
611,56,no,n/a,1240,n/a,9,3,medical,10710,1,female,63,3,1,research scientist,3,married,6477,12154,2,no,19,2,1,18,4,3,5,0,3,1967,n/a,no
612,48,no,n/a,1262,n/a,1,4,n/a,11160,1,male,35,4,4,manager,4,single,16885,16154,2,no,22,3,0,11,3,2,5,2,1,1975,n/a,yes
613,39,no,n/a,439,research & development,9,3,life sciences,11320,3,male,70,3,2,laboratory technician,2,single,6477,8770,9,no,15,3,0,9,2,2,5,0,3,1984,laboratory technician  -  research & development,no
614,35,no,travel_rarely,528,n/a,8,4,technical degree,20918,3,male,100,3,1,human resources,3,n/a,4323,7108,1,no,17,2,0,6,2,1,5,1,4,1988,n/a,yes
615,42,no,travel_rarely,647,sales,4,4,marketing,11710,2,male,45,3,2,sales executive,1,single,5155,2253,7,no,13,4,0,11,3,2,6,1,5,1981,sales executive  -  sales,no
616,44,yes,n/a,1097,n/a,10,4,n/a,12000,3,male,96,3,1,research scientist,3,single,2936,10826,1,yes,11,3,0,6,4,3,6,0,2,1979,n/a,no
617,29,no,travel_rarely,942,n/a,15,1,n/a,12020,2,female,69,1,1,research scientist,4,married,6477,26933,0,yes,18,1,1,6,2,2,5,1,3,1994,n/a,no
618,33,no,n/a,147,n/a,2,3,human resources,20919,2,male,99,3,1,human resources,3,n/a,6477,8429,1,no,13,4,1,5,2,3,5,1,4,1990,n/a,yes
619,54,no,travel_frequently,966,n/a,1,4,n/a,12450,4,female,53,3,3,manufacturing director,3,n/a,6477,9659,7,no,17,1,1,33,2,1,5,1,4,1969,n/a,no
620,46,no,n/a,168,sales,4,2,n/a,12800,4,female,33,2,5,manager,2,married,18789,9946,2,n/a,14,3,1,11,2,3,11,0,8,1977,manager  -  sales,yes
621,30,no,non_travel,802,n/a,9,2,medical,20920,3,female,72,3,2,manufacturing director,3,single,6477,12858,7,yes,18,3,0,10,3,3,8,1,7,1993,n/a,yes
622,32,yes,travel_rarely,1089,n/a,7,2,life sciences,13090,4,male,79,3,2,laboratory technician,3,n/a,4883,22845,1,n/a,18,1,1,11,3,3,10,1,1,1991,n/a,yes
623,40,yes,n/a,299,n/a,25,4,n/a,20921,4,male,57,2,3,sales executive,2,single,6477,17235,2,yes,12,3,0,9,2,3,5,1,0,1983,n/a,yes
624,34,no,non_travel,999,n/a,26,1,n/a,13740,1,female,92,2,1,research scientist,3,divorced,2029,15891,1,no,20,3,3,5,2,3,5,0,0,1989,n/a,yes
625,39,no,travel_rarely,1498,sales,21,4,n/a,13900,1,male,44,2,2,sales executive,4,married,6477,3567,3,n/a,12,4,2,8,2,4,5,1,4,1984,sales executive  -  sales,no
626,37,no,n/a,1439,n/a,4,1,n/a,20922,3,male,54,3,1,research scientist,3,married,2996,5182,7,yes,15,4,0,8,2,3,6,1,3,1986,n/a,no
627,33,no,n/a,1111,sales,41,1,life sciences,13950,41,male,61,3,2,sales executive,4,married,6477,19293,6,n/a,13,1,0,8,2,4,5,1,2,1990,sales executive  -  sales,yes
628,39,no,non_travel,1485,research & development,25,2,n/a,13970,3,male,71,3,3,healthcare representative,3,n/a,6477,3449,3,no,21,2,1,13,2,3,6,0,5,1984,healthcare representative  -  research & development,no
629,52,no,travel_rarely,258,n/a,8,4,other,14090,3,female,54,3,1,laboratory technician,1,married,6477,17363,9,no,13,3,0,12,2,1,5,0,4,1971,n/a,yes
630,36,no,n/a,1174,n/a,3,4,n/a,14250,1,female,99,3,2,sales executive,2,single,9278,20763,3,yes,16,4,0,15,3,3,5,0,1,1987,n/a,yes
631,36,no,n/a,172,n/a,47,4,life sciences,14350,47,male,0,2,2,laboratory technician,4,single,6477,22604,1,n/a,16,3,0,10,2,2,10,1,8,1987,n/a,yes
632,24,no,travel_rarely,802,n/a,4,1,n/a,14450,4,female,42,3,2,sales executive,3,married,4162,15211,1,yes,12,3,2,11,3,3,5,0,3,1999,n/a,yes
633,34,no,travel_rarely,401,n/a,1,3,life sciences,20923,4,female,86,2,1,laboratory technician,2,n/a,6477,3708,5,no,17,1,1,7,2,2,5,0,2,1989,n/a,no
634,28,no,n/a,866,sales,5,3,n/a,14690,4,male,0,3,2,sales executive,1,single,6477,23490,0,n/a,18,4,0,11,4,3,5,1,3,1995,sales executive  -  sales,yes
635,33,no,travel_rarely,1099,research & development,4,4,medical,20924,1,female,82,2,1,laboratory technician,2,n/a,6477,8192,8,no,11,4,0,8,5,3,5,0,2,1990,laboratory technician  -  research & development,yes
636,47,no,travel_rarely,571,n/a,14,3,medical,15030,3,female,0,3,2,sales executive,3,married,6477,24200,3,n/a,17,3,1,11,4,2,5,1,2,1976,n/a,yes
637,40,yes,n/a,676,n/a,9,4,life sciences,15340,4,male,86,3,1,laboratory technician,1,single,6477,21831,3,n/a,14,2,0,15,3,1,5,1,0,1983,n/a,no
638,45,no,travel_rarely,950,n/a,49,3,technical degree,15460,49,male,97,3,1,research scientist,4,married,6477,4585,4,no,20,4,1,11,3,3,5,0,3,1978,n/a,yes
639,40,no,travel_rarely,1342,n/a,9,2,n/a,15480,1,male,47,3,2,sales executive,1,n/a,6477,19345,0,n/a,12,4,0,11,5,4,8,7,1,1983,n/a,yes
640,29,no,n/a,995,n/a,2,1,life sciences,20925,1,male,87,3,2,healthcare representative,4,n/a,8853,24483,1,n/a,19,4,1,6,0,4,6,1,3,1994,n/a,yes
641,40,no,n/a,118,n/a,14,2,life sciences,15980,4,female,84,3,2,sales executive,1,married,6477,11262,1,no,15,3,1,5,2,3,5,1,2,1983,n/a,yes
642,43,no,n/a,990,n/a,27,3,n/a,15990,4,male,87,4,1,laboratory technician,2,divorced,4876,5855,5,n/a,12,3,1,11,0,2,6,0,2,1980,n/a,no
643,30,no,n/a,241,n/a,7,3,n/a,16090,2,male,48,2,1,research scientist,2,n/a,2141,5348,1,no,12,2,1,6,3,2,6,1,1,1993,n/a,yes
644,38,no,n/a,802,research & development,2,2,n/a,16380,4,female,54,2,3,manufacturing director,3,n/a,7756,14199,3,n/a,19,4,1,10,6,4,5,0,2,1985,manufacturing director  -  research & development,yes
645,37,no,travel_rarely,1470,research & development,10,3,n/a,16400,2,female,71,3,1,research scientist,2,married,3936,9953,1,n/a,11,1,1,8,2,1,8,7,7,1986,research scientist  -  research & development,no
646,39,no,travel_rarely,492,n/a,12,3,medical,20926,4,male,66,3,2,manufacturing director,2,n/a,6477,7693,4,no,21,3,0,11,3,3,5,1,0,1984,n/a,yes
647,36,no,travel_rarely,1040,research & development,11,2,life sciences,16640,11,male,79,4,2,healthcare representative,1,divorced,6842,26308,6,no,20,1,1,13,3,3,5,0,4,1987,healthcare representative  -  research & development,yes
648,23,yes,travel_rarely,1320,n/a,8,1,medical,16840,4,male,93,2,1,laboratory technician,3,single,3989,20586,1,n/a,11,1,0,5,2,3,5,1,2,2000,n/a,yes
649,35,no,n/a,146,n/a,2,4,n/a,17040,1,male,79,2,1,research scientist,4,n/a,4930,13970,0,yes,14,3,0,6,2,4,5,1,4,1988,n/a,yes
650,31,no,travel_frequently,163,n/a,24,1,technical degree,17360,4,female,30,3,2,manufacturing director,4,single,6477,6670,2,n/a,20,4,0,9,3,2,5,1,4,1992,n/a,yes
651,38,no,travel_rarely,1153,research & development,6,2,other,17820,4,female,40,2,1,laboratory technician,3,married,3702,16376,1,no,11,2,1,5,3,3,5,0,4,1985,laboratory technician  -  research & development,yes
652,35,no,n/a,185,n/a,23,4,medical,18260,2,male,91,1,1,laboratory technician,3,married,2705,9696,0,n/a,16,2,1,6,2,4,5,0,3,1988,n/a,yes
653,40,no,n/a,750,n/a,12,3,n/a,20927,2,female,47,3,2,healthcare representative,1,n/a,4448,10748,2,n/a,12,2,1,15,3,3,7,7,7,1983,n/a,yes
654,27,no,travel_frequently,1297,research & development,48,2,n/a,18500,48,female,0,3,1,laboratory technician,4,single,2379,19826,0,yes,14,3,0,6,3,2,5,0,2,1996,laboratory technician  -  research & development,yes
655,41,no,n/a,337,n/a,8,3,n/a,19090,3,female,54,3,2,sales executive,2,n/a,6477,26841,5,no,21,3,1,14,3,3,5,1,4,1982,n/a,yes
656,33,no,travel_rarely,217,n/a,15,4,marketing,19240,2,male,43,3,2,sales executive,3,single,5487,10410,1,no,14,2,0,11,2,2,10,0,9,1990,n/a,no
657,49,no,n/a,1064,n/a,2,1,life sciences,19410,2,male,42,3,5,research director,4,married,6477,13738,3,no,15,4,0,28,3,3,5,4,3,1974,n/a,no
658,36,no,non_travel,1351,n/a,9,4,n/a,19490,1,male,66,4,1,laboratory technician,2,n/a,2810,9238,1,no,22,2,0,5,3,3,5,0,2,1987,n/a,yes
659,41,no,n/a,930,n/a,3,3,life sciences,20928,3,male,57,2,2,sales executive,2,divorced,8938,12227,2,n/a,11,3,1,14,5,3,5,0,4,1982,n/a,no
660,29,no,n/a,468,n/a,41,4,medical,20929,41,female,73,2,1,research scientist,1,single,6477,8489,1,no,14,2,0,5,3,1,5,0,4,1994,n/a,yes
661,31,no,non_travel,802,n/a,5,3,medical,20930,2,male,74,3,2,manufacturing director,1,n/a,9936,3787,0,no,19,2,0,10,2,3,9,1,7,1992,n/a,yes
662,36,yes,travel_rarely,1218,n/a,9,4,life sciences,270,3,male,82,2,1,sales representative,1,single,6477,6986,7,no,23,2,0,11,4,2,5,0,3,1987,n/a,no
663,43,no,travel_rarely,1273,n/a,2,2,medical,460,4,female,72,4,1,research scientist,3,n/a,6477,21923,1,no,12,4,2,6,3,2,5,1,4,1980,n/a,no
664,33,no,travel_frequently,1141,n/a,18,3,life sciences,520,18,female,42,4,2,sales executive,1,married,6477,3193,2,no,19,1,2,11,3,3,5,1,3,1990,n/a,no
665,44,no,n/a,1488,sales,1,5,marketing,680,2,female,75,3,2,sales executive,1,n/a,5454,4009,5,n/a,21,3,1,9,2,2,4,1,3,1979,sales executive  -  sales,no
666,38,no,n/a,653,n/a,29,5,life sciences,790,4,female,50,3,2,laboratory technician,4,single,6477,5456,1,no,11,4,0,10,2,3,10,9,9,1985,n/a,yes
667,50,no,n/a,989,n/a,7,2,medical,800,2,female,43,2,5,research director,3,divorced,18740,16701,5,n/a,12,4,1,11,2,2,27,13,8,1973,n/a,no
668,59,no,travel_frequently,1225,n/a,1,1,n/a,910,1,female,57,2,2,sales executive,3,single,5473,24668,7,no,11,4,0,20,2,2,4,1,3,1964,n/a,no
669,40,no,travel_frequently,530,n/a,1,4,life sciences,1190,3,male,78,2,4,healthcare representative,2,married,13503,14115,1,no,22,4,1,22,3,2,22,11,11,1983,n/a,no
670,54,no,travel_rarely,1217,n/a,2,4,technical degree,1260,1,female,60,3,3,research director,3,n/a,13549,24001,9,no,12,1,1,16,5,1,4,0,3,1969,n/a,no
671,50,no,n/a,802,n/a,47,3,n/a,20931,1,female,73,3,5,research director,2,n/a,18172,9755,3,yes,19,1,0,28,1,2,8,0,7,1973,n/a,yes
672,54,no,non_travel,142,n/a,26,3,n/a,1480,4,female,0,4,4,manager,4,single,6477,13871,2,n/a,12,3,0,11,3,3,5,4,4,1969,n/a,yes
673,24,no,n/a,1127,n/a,18,1,life sciences,1500,2,male,52,3,1,laboratory technician,3,married,2774,13257,0,no,12,3,1,11,2,3,5,1,2,1999,n/a,yes
674,37,no,travel_rarely,1189,n/a,3,3,life sciences,20932,3,male,87,3,3,sales executive,4,n/a,6477,14506,2,no,12,1,0,11,3,3,5,1,3,1986,n/a,yes
675,30,no,travel_rarely,1427,n/a,2,1,n/a,1980,2,male,35,2,1,laboratory technician,4,single,6477,11162,0,no,13,4,0,6,3,3,5,1,2,1993,n/a,yes
676,34,no,travel_frequently,303,n/a,10,4,n/a,2160,10,female,75,3,1,sales representative,3,n/a,6477,11314,6,no,18,4,1,11,3,3,4,1,2,1989,n/a,no
677,57,no,travel_rarely,334,research & development,24,2,n/a,20933,3,male,83,4,3,healthcare representative,4,divorced,9439,23402,3,n/a,16,2,1,12,2,1,5,1,4,1966,healthcare representative  -  research & development,yes
678,38,no,travel_rarely,702,n/a,1,4,life sciences,2300,1,female,0,2,2,sales executive,4,single,6477,12930,4,n/a,22,3,0,12,2,4,8,0,7,1985,n/a,no
679,41,yes,travel_rarely,802,n/a,20,2,marketing,20934,2,female,70,3,1,sales representative,2,n/a,6477,21728,1,yes,22,4,0,4,5,2,4,0,2,1982,n/a,yes
680,42,no,n/a,926,n/a,21,2,n/a,2700,3,female,36,3,2,manufacturing director,3,divorced,5265,16439,2,n/a,16,2,1,11,5,3,5,0,2,1981,n/a,no
681,34,no,n/a,878,n/a,10,4,n/a,2770,4,male,43,3,1,research scientist,3,divorced,3815,5972,1,yes,17,4,1,11,4,4,5,2,0,1989,n/a,yes
682,30,yes,n/a,334,n/a,26,4,n/a,2990,3,female,52,2,2,sales executive,1,n/a,6477,22967,5,n/a,15,3,0,9,5,2,6,0,1,1993,n/a,yes
683,29,yes,travel_rarely,896,n/a,13,1,medical,3150,13,male,86,2,1,research scientist,4,single,2389,14961,1,n/a,13,3,0,4,3,2,4,0,1,1994,n/a,yes
684,32,no,n/a,1401,n/a,4,2,n/a,3300,3,female,56,3,1,sales representative,2,married,6477,20990,2,no,11,1,1,11,5,3,4,1,2,1991,n/a,no
685,25,no,n/a,675,n/a,5,2,life sciences,3690,2,male,85,4,2,healthcare representative,1,n/a,4000,18384,1,no,12,4,2,6,2,3,6,1,5,1998,n/a,yes
686,53,no,n/a,1070,n/a,3,4,n/a,3860,3,male,45,3,4,research director,3,married,17584,21016,3,yes,16,4,3,21,5,2,5,1,3,1970,n/a,yes
687,26,no,n/a,496,research & development,11,2,medical,3900,1,male,60,3,2,healthcare representative,1,married,6477,22722,1,n/a,13,3,1,5,3,3,5,3,3,1997,healthcare representative  -  research & development,yes
688,28,no,n/a,1117,n/a,8,2,n/a,20935,4,female,66,3,1,research scientist,4,n/a,6477,4488,1,no,21,4,0,11,3,3,5,0,2,1995,n/a,yes
689,28,no,travel_rarely,1476,n/a,16,2,medical,4120,2,male,68,4,2,healthcare representative,1,single,5661,4824,0,n/a,19,3,0,9,2,3,8,0,7,1995,n/a,yes
690,58,no,n/a,390,research & development,1,4,life sciences,4220,4,male,32,1,2,healthcare representative,3,divorced,6477,17056,2,yes,13,4,1,11,2,3,5,1,2,1965,healthcare representative  -  research & development,yes
691,27,no,travel_rarely,1220,n/a,5,3,n/a,4340,3,female,85,3,1,research scientist,2,single,6477,20938,1,n/a,12,2,0,4,2,2,4,1,2,1996,n/a,yes
692,54,no,travel_frequently,928,n/a,20,4,life sciences,4500,4,female,31,3,2,research scientist,3,n/a,4869,16885,3,n/a,12,4,0,20,4,2,4,0,3,1969,n/a,no
693,40,no,travel_rarely,1124,n/a,45,2,n/a,20936,45,male,57,1,2,sales executive,4,married,6477,13273,2,n/a,22,3,3,11,2,2,4,0,2,1983,n/a,yes
694,29,no,non_travel,746,n/a,2,3,life sciences,4690,4,male,61,3,2,sales executive,3,n/a,4649,16928,1,n/a,14,1,1,11,3,2,4,0,2,1994,n/a,yes
695,50,no,travel_rarely,1046,n/a,10,3,n/a,4910,4,male,100,2,3,healthcare representative,4,n/a,10496,2755,6,no,15,4,0,20,2,3,4,1,3,1973,n/a,no
696,24,yes,travel_rarely,1448,n/a,1,1,technical degree,5540,1,female,62,3,1,sales representative,2,single,6477,21972,1,yes,16,2,0,6,4,3,5,1,4,1999,n/a,yes
697,30,no,n/a,1400,research & development,37,3,n/a,20937,37,male,53,3,1,laboratory technician,4,married,6477,16734,4,n/a,15,3,1,9,3,1,5,1,4,1993,laboratory technician  -  research & development,no
698,34,no,n/a,1303,n/a,2,4,n/a,5790,4,male,62,2,1,research scientist,3,n/a,2768,8416,3,n/a,12,3,1,14,3,3,7,5,7,1989,n/a,yes
699,33,yes,travel_rarely,587,n/a,10,1,n/a,20938,1,male,38,1,1,laboratory technician,4,divorced,3408,6705,7,no,13,1,3,8,2,3,4,1,3,1990,n/a,no
700,36,no,non_travel,635,n/a,30,4,medical,5920,2,male,32,3,3,sales executive,4,single,6477,15318,1,n/a,14,4,0,11,3,2,10,9,7,1987,n/a,yes
701,41,no,non_travel,267,sales,10,2,n/a,5990,4,male,0,3,2,sales executive,4,single,6477,13430,7,no,14,4,0,11,3,3,14,1,10,1982,sales executive  -  sales,yes
702,39,no,travel_frequently,443,n/a,8,1,n/a,20939,3,female,48,3,1,laboratory technician,3,married,3755,17872,1,no,11,1,1,11,3,3,8,0,7,1984,n/a,yes
703,26,no,travel_rarely,703,n/a,28,2,marketing,6410,1,male,66,3,2,sales executive,2,married,6477,7428,1,n/a,20,4,2,11,5,4,5,1,4,1997,n/a,yes
704,24,yes,travel_frequently,1287,research & development,7,3,n/a,20940,1,female,55,3,1,laboratory technician,3,n/a,6477,14168,1,n/a,16,4,1,6,4,3,6,1,2,1999,laboratory technician  -  research & development,yes
705,27,no,n/a,798,research & development,6,4,n/a,6550,1,female,66,2,1,research scientist,3,divorced,2187,5013,0,no,12,3,2,6,5,2,5,0,3,1996,research scientist  -  research & development,yes
706,27,yes,travel_rarely,1420,n/a,2,1,marketing,6670,3,male,85,3,1,sales representative,1,divorced,6477,16346,0,no,11,2,1,5,3,3,4,0,2,1996,n/a,yes
707,50,yes,n/a,562,sales,8,2,technical degree,20941,2,male,50,3,2,sales executive,3,married,6477,23452,3,n/a,14,1,1,18,4,3,4,1,3,1973,sales executive  -  sales,no
708,23,no,travel_rarely,650,n/a,49,1,n/a,7580,2,male,37,3,1,laboratory technician,1,n/a,6477,4344,1,no,14,4,1,5,2,4,4,0,2,2000,n/a,yes
709,39,no,travel_rarely,141,n/a,24,3,n/a,7600,3,female,44,4,2,human resources,2,n/a,6477,18767,9,n/a,15,3,1,11,3,1,8,3,6,1984,n/a,no
710,52,no,non_travel,715,n/a,19,4,medical,7910,4,male,41,3,1,research scientist,4,n/a,4258,26589,0,no,18,1,1,11,3,3,4,1,2,1971,n/a,yes
711,26,yes,n/a,802,n/a,8,3,n/a,7960,4,male,0,2,2,sales executive,1,single,5326,3064,6,no,17,3,0,11,2,2,4,1,2,1997,n/a,yes
712,54,no,n/a,376,n/a,19,4,n/a,7990,4,female,0,3,2,manufacturing director,1,divorced,5485,22670,9,yes,11,2,2,11,4,3,5,1,4,1969,n/a,yes
713,37,no,travel_rarely,571,n/a,10,1,life sciences,20942,4,female,82,3,1,research scientist,1,divorced,2782,19905,0,yes,13,2,2,11,3,2,5,4,3,1986,n/a,no
714,50,no,travel_rarely,691,research & development,2,3,n/a,8150,3,male,64,3,4,research director,3,n/a,17639,6881,5,n/a,16,4,0,11,3,3,4,0,3,1973,research director  -  research & development,no
715,42,no,n/a,932,n/a,1,2,life sciences,8270,4,female,43,2,2,manufacturing director,4,married,6062,4051,9,n/a,13,4,1,8,4,3,4,0,2,1981,n/a,no
716,38,no,travel_frequently,471,research & development,12,3,n/a,20943,1,male,45,2,2,healthcare representative,1,n/a,6288,4284,2,n/a,15,3,1,11,3,2,4,1,2,1985,healthcare representative  -  research & development,no
717,25,no,travel_rarely,180,n/a,2,1,medical,20944,1,male,65,4,1,research scientist,1,single,3424,21632,7,no,13,3,0,11,3,2,4,0,1,1998,n/a,no
718,32,no,n/a,638,n/a,8,2,n/a,8650,3,female,91,4,2,research scientist,3,married,6477,22162,5,n/a,12,3,1,9,3,2,5,1,3,1991,n/a,yes
719,25,no,n/a,141,n/a,3,1,n/a,20945,3,male,98,3,2,sales executive,1,n/a,4194,14363,1,yes,18,4,0,5,3,3,5,0,3,1998,n/a,yes
720,42,no,n/a,1265,n/a,3,3,n/a,8940,3,female,95,4,2,laboratory technician,4,married,6477,23726,2,yes,13,2,1,17,1,2,5,1,3,1981,n/a,yes
721,33,no,n/a,1075,n/a,3,2,human resources,20946,4,male,57,3,1,human resources,2,divorced,6477,22650,3,yes,11,3,1,11,4,4,4,0,3,1990,n/a,no
722,29,no,travel_rarely,1086,n/a,7,1,medical,20947,1,female,62,2,1,laboratory technician,4,n/a,2532,6054,6,no,14,3,3,8,5,3,4,0,3,1994,n/a,no
723,38,no,non_travel,152,n/a,10,3,n/a,9830,3,female,85,3,2,sales executive,4,n/a,5666,19899,1,yes,13,2,0,6,1,3,5,1,3,1985,n/a,yes
724,45,no,travel_rarely,974,research & development,1,4,n/a,9960,4,female,91,3,1,laboratory technician,4,divorced,6477,11005,3,no,14,4,2,8,2,3,5,0,2,1978,laboratory technician  -  research & development,no
725,31,no,travel_frequently,853,n/a,1,1,n/a,10110,3,female,0,3,2,manufacturing director,1,n/a,6477,11275,1,no,12,3,1,4,1,3,4,0,3,1992,n/a,no
726,22,no,n/a,217,research & development,8,1,life sciences,10190,2,male,94,1,1,laboratory technician,1,n/a,6477,6881,1,n/a,15,1,1,4,3,2,4,1,1,2001,laboratory technician  -  research & development,yes
