,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
541,34,no,,121, research & development ,2,4,,804,3,female,86,2,1, research scientist ,1,,4381.0,7530,1,,11,3,0,6,3,3,6,1,3,1989, research scientist  -  research & development ,no
542,35,no,,950,,7,3,other,2215,3,male,59,3,3, manufacturing director ,3,single,0.0,18869,3,no,21,2,0,17,3,4,8,1,6,1988,,no
543,35,no,,1343,,0,1,medical,856,16,female,53,2,1, research scientist ,1,,2559.0,17852,1,,11,4,0,6,3,2,6,1,1,1988,,no
544,33,no,,827, research & development ,1,4,,998,3,female,84,4,2, healthcare representative ,2,married,5488.0,20161,1,yes,13,1,1,0,2,3,6,1,2,1990, healthcare representative  -  research & development ,no
545,29,no,,1107,,28,4,life sciences,1120,3,female,93,3,1, research scientist ,4,divorced,2514.0,26968,4,no,22,1,1,11,1,3,7,1,7,1994,,no
546,29,no,travel_frequently,490, research & development ,10,3,,1143,4,female,61,3,1, research scientist ,2,divorced,0.0,17940,0,no,14,4,2,8,2,2,7,1,1,1994, research scientist  -  research & development ,no
547,34,no,,1400,,9,1,life sciences,2216,2,female,70,3,2, sales executive ,3,married,0.0,5829,1,,20,1,0,0,3,2,6,1,3,1989,,no
548,28,no,travel_rarely,1179,,19,4,medical,2217,4,male,78,2,1, laboratory technician ,1,married,3196.0,12449,1,,12,3,3,6,2,3,6,3,3,1995,,no
549,44,no,,1117,,2,1,life sciences,2218,1,female,72,4,1, research scientist ,4,married,0.0,19982,1,,13,4,1,10,5,3,10,7,7,1979,,no
550,31,no,travel_rarely,1332, research & development ,11,2,,1251,3,male,80,3,2, healthcare representative ,1,married,0.0,17089,1,yes,12,4,0,6,2,2,6,0,1,1992, healthcare representative  -  research & development ,no
551,26,no,,583, research & development ,4,2,life sciences,2219,3,male,53,3,1, research scientist ,4,,0.0,9973,1,yes,20,2,0,0,2,2,8,2,2,1997, research scientist  -  research & development ,no
552,47,no,travel_rarely,465,,1,3,,1438,1,male,74,3,1, research scientist ,4,,3420.0,10205,7,no,12,3,1,17,2,2,6,1,2,1976,,no
553,37,no,,1413, research & development ,5,2,,2220,3,male,84,4,1, laboratory technician ,3,single,0.0,25470,0,no,14,1,0,7,2,1,6,1,3,1986, laboratory technician  -  research & development ,no
554,32,no,,1200,,1,4,,1574,4,male,0,3,2, research scientist ,1,married,4087.0,25174,4,,14,2,1,9,3,2,6,1,2,1991,,no
555,32,no,,977,,2,3,medical,1671,4,male,45,3,2, research scientist ,2,divorced,0.0,25518,0,no,13,3,2,10,4,2,9,1,6,1991,,no
556,33,no,non-travel,530,,16,3,life sciences,2221,3,female,36,3,2, sales executive ,4,,5368.0,16130,1,yes,25,3,1,7,2,3,6,1,2,1990,,no
557,47,yes,,1093, sales ,9,3,,2222,3,male,82,1,4, sales executive ,3,married,12936.0,24164,7,no,11,3,0,25,3,1,23,14,10,1976, sales executive  -  sales ,yes
558,41,yes,,1102,,1,2,,2223,2,female,94,3,2, sales executive ,4,,0.0,19479,8,yes,11,1,0,8,0,1,6,0,5,1982,,no
559,35,no,travel_rarely,809, research & development ,16,3,medical,2224,1,male,84,4,1, laboratory technician ,2,married,0.0,16479,0,,13,3,1,6,5,3,5,0,3,1988, laboratory technician  -  research & development ,no
560,29,no,travel_rarely,1328,,2,3,life sciences,94,3,male,76,3,1, research scientist ,2,married,0.0,4956,0,no,23,4,1,0,3,3,5,0,4,1994,,no
561,32,no,travel_rarely,548,,1,3,life sciences,2225,2,male,66,3,2, research scientist ,2,,0.0,7346,1,no,17,2,2,10,3,3,10,0,9,1991,,no
562,35,no,travel_rarely,1214,,1,3,medical,2226,2,male,30,2,1, research scientist ,3,single,0.0,26278,1,no,18,1,0,6,3,3,6,0,4,1988,,no
563,56,no,,0,,0,3,,112,4,male,0,1,3, manufacturing director ,4,,0.0,21698,4,no,11,1,0,37,3,2,6,0,2,1967,,no
564,28,no,,120,,4,3,medical,129,2,male,43,3,2, sales executive ,3,,4221.0,8863,1,,15,2,0,5,3,4,5,0,4,1995,,yes
565,25,yes,travel_rarely,240,,5,3,,142,3,male,46,2,2, sales executive ,3,single,0.0,26959,1,yes,11,4,0,0,1,3,6,0,3,1998,,yes
566,56,yes,,441,,14,4,life sciences,161,2,female,72,3,1, research scientist ,2,,4963.0,4510,9,,18,1,3,7,2,3,5,4,3,1967,,yes
567,26,no,,841, research & development ,6,3,,164,3,female,46,2,1, research scientist ,2,married,0.0,23300,1,,19,3,0,5,3,2,5,4,3,1997, research scientist  -  research & development ,no
568,32,yes,,1033,,9,3,medical,190,1,female,41,3,1, laboratory technician ,1,,4200.0,10224,7,no,22,1,0,0,2,4,5,0,4,1991,,no
569,30,no,travel_rarely,0,,18,3,life sciences,194,1,female,75,3,1, research scientist ,3,single,0.0,23910,1,no,14,3,0,0,4,2,5,0,4,1993,,no
570,50,no,travel_rarely,1452,,11,3,,226,3,female,53,3,5, manager ,2,,0.0,17053,3,,15,2,0,0,5,3,5,4,4,1973,,no
571,32,no,,120,,6,5,life sciences,231,3,male,43,3,1, research scientist ,3,,0.0,12430,3,no,20,1,0,8,2,0,5,1,4,1991,,no
572,45,no,travel_rarely,1268,,4,2,,240,3,female,30,3,2, sales executive ,1,,5006.0,6319,4,,11,1,1,9,3,4,5,0,3,1978,,no
573,43,no,,0,,7,3,,262,4,male,37,4,1, research scientist ,4,divorced,0.0,5228,4,no,14,4,3,7,3,4,5,2,2,1980,,no
574,29,yes,,121,,27,3,marketing,283,2,female,35,3,3, sales executive ,4,married,7639.0,24525,1,,22,4,3,10,3,2,10,1,9,1994,,yes
575,31,no,non-travel,0, research & development ,1,4,medical,308,3,male,90,1,2, manufacturing director ,3,,0.0,4381,0,,12,4,1,6,2,3,5,1,4,1992, manufacturing director  -  research & development ,yes
576,33,yes,,813,,14,3,,325,3,male,58,3,1, laboratory technician ,4,married,0.0,22149,5,yes,13,3,1,8,2,1,5,0,4,1990,,no
577,31,yes,,307,,29,2,,355,3,male,71,2,1, laboratory technician ,2,,0.0,11652,0,no,11,2,0,0,2,4,5,1,4,1992,,yes
578,37,no,,228,,6,4,,378,3,male,0,3,2, sales executive ,4,,6502.0,22825,4,no,14,2,1,0,5,4,5,0,1,1986,,no
579,50,no,,797, research & development ,4,1,,2227,1,male,96,3,5, research director ,2,divorced,0.0,15815,3,no,14,1,2,28,4,2,10,1,6,1973, research director  -  research & development ,no
580,42,no,travel_frequently,555,,26,3,,2228,3,female,77,3,4, sales executive ,2,married,13525.0,14864,5,,14,4,1,0,2,0,20,4,8,1981,,no
581,27,no,,1377,,2,3,,2229,4,male,74,3,2, sales executive ,3,,0.0,5242,1,yes,11,1,0,5,3,3,5,0,4,1996,,no
582,27,no,non-travel,210,,1,1,marketing,449,3,male,73,3,2, sales executive ,2,,6349.0,22107,0,yes,13,4,1,0,0,0,5,1,4,1996,,yes
583,41,no,travel_rarely,483,,6,3,,466,4,male,0,2,2, manufacturing director ,2,single,0.0,10110,6,yes,15,4,0,0,3,3,5,1,2,1982,,yes
584,37,no,travel_rarely,921,,10,3,medical,486,3,female,98,3,1, laboratory technician ,1,,0.0,17663,6,no,20,2,1,0,3,3,5,0,3,1986,,no
585,40,yes,,575,,0,2,,492,22,male,68,2,2, sales executive ,3,,6380.0,6110,2,yes,12,1,2,8,6,3,6,1,0,1983,,no
586,55,no,,1311,,2,3,,505,3,female,97,3,4, manager ,4,single,0.0,23258,2,yes,13,3,0,0,2,3,5,1,2,1968,,no
587,26,yes,travel_frequently,575,,3,1,,510,3,male,73,3,1, research scientist ,1,,3102.0,6582,0,,22,3,0,0,2,3,6,0,4,1997,,no
588,40,no,travel_rarely,759,,2,2,marketing,2230,4,female,46,3,2, sales executive ,2,divorced,0.0,22553,7,,12,3,2,0,5,3,5,1,3,1983,,no
589,25,no,,891, sales ,4,2,,527,2,female,99,2,2, sales executive ,4,single,0.0,12090,1,yes,11,2,0,5,3,3,5,1,3,1998, sales executive  -  sales ,no
590,30,no,,1082,,12,3,,2231,2,female,83,3,2, sales executive ,3,single,0.0,19558,0,no,11,2,0,0,6,3,5,4,4,1993,,no
591,52,no,travel_rarely,319,,0,3,,2232,4,male,0,2,3, manufacturing director ,3,married,0.0,19609,2,,14,3,0,0,4,3,5,0,4,1971,,no
592,42,no,travel_frequently,532,,0,2,,547,1,female,92,3,2, research scientist ,3,,4556.0,12932,2,no,11,2,1,19,3,3,5,0,2,1981,,no
593,0,no,travel_rarely,317,,2,3,life sciences,548,3,female,43,1,2, manufacturing director ,4,,0.0,24793,2,no,20,3,0,11,2,3,5,0,2,1993,,no
594,35,no,travel_rarely,144,,22,3,life sciences,577,4,male,46,1,1, laboratory technician ,3,single,4230.0,19225,0,no,15,3,0,0,2,3,5,4,3,1988,,no
595,31,no,travel_rarely,688,,7,3,,2233,3,male,44,2,3, manager ,4,divorced,0.0,25291,9,,21,3,1,10,3,2,5,0,1,1992,,yes
596,35,no,travel_rarely,195, sales ,1,3,,2234,1,female,80,3,2, sales executive ,3,single,4859.0,6698,1,,16,4,0,5,3,3,5,0,3,1988, sales executive  -  sales ,no
597,25,no,,622,,13,1,,2235,2,male,40,3,1, sales representative ,3,,0.0,26376,1,,11,3,0,7,1,3,7,0,6,1998,,yes
598,32,no,travel_rarely,646,,9,4,,679,1,female,92,3,2, research scientist ,4,married,6322.0,18089,1,,12,4,1,6,2,0,6,0,5,1991,,no
599,47,yes,,719,,27,2,life sciences,785,2,female,77,4,2, sales executive ,3,,0.0,10339,4,yes,12,4,0,8,2,3,5,1,3,1976,,no
600,30,no,travel_frequently,1012,,5,4,life sciences,861,2,male,0,2,1, research scientist ,4,divorced,0.0,2373,9,no,12,2,1,10,3,2,5,0,3,1993,,no
601,45,no,,930,,9,3,marketing,864,4,male,74,3,3, sales executive ,1,divorced,10761.0,19239,4,yes,12,3,1,18,2,3,5,0,2,1978,,no
602,36,no,travel_rarely,1278,,8,3,life sciences,878,1,male,77,2,1, human resources ,1,,0.0,8635,0,,21,3,0,0,3,3,5,0,3,1987,,no
603,31,no,,1222,,11,4,,895,4,male,48,3,1, research scientist ,4,,0.0,14871,3,,19,2,1,0,2,3,6,0,2,1992,,yes
604,37,no,travel_frequently,1231,,21,2,medical,900,3,female,54,3,1, sales representative ,4,married,2973.0,21222,5,,15,2,1,0,3,3,5,0,0,1986,,no
605,39,no,travel_rarely,1383,,2,3,life sciences,2236,4,female,42,2,2, human resources ,4,,5204.0,7790,8,no,11,3,2,13,2,3,5,0,4,1984,,no
606,42,no,,462,,14,2,,936,3,female,68,2,2, sales executive ,3,,0.0,7824,7,,17,1,0,0,6,3,5,0,3,1981,,no
607,30,no,travel_rarely,231,,8,2,,2237,3,male,62,3,3, sales executive ,3,,0.0,9977,5,no,11,1,1,0,2,4,8,7,7,1993,,no
608,50,no,,0,,1,2,medical,997,4,male,66,3,4, research director ,4,divorced,17399.0,6615,9,no,22,3,1,32,1,2,5,1,3,1973,,no
609,59,no,travel_rarely,1089, sales ,1,2,,1048,2,male,66,3,3, manager ,4,,0.0,11038,3,yes,14,3,1,14,1,1,6,0,4,1964, manager  -  sales ,no
610,54,no,,1082,,2,4,life sciences,2238,3,female,41,2,3, sales executive ,3,married,0.0,8392,6,no,11,2,1,13,4,3,9,7,0,1969,,yes
611,56,no,,1240,,9,3,medical,1071,1,female,63,3,1, research scientist ,3,married,0.0,12154,2,no,19,2,1,18,4,3,5,0,3,1967,,no
612,48,no,,1262,,1,4,,1116,1,male,35,4,4, manager ,4,single,16885.0,16154,2,no,22,3,0,0,3,2,5,2,1,1975,,no
613,39,no,,439, research & development ,9,3,life sciences,1132,3,male,70,3,2, laboratory technician ,2,single,0.0,8770,9,no,15,3,0,9,2,2,5,0,3,1984, laboratory technician  -  research & development ,no
614,35,no,travel_rarely,528,,8,4,technical degree,2239,3,male,100,3,1, human resources ,3,,4323.0,7108,1,no,17,2,0,6,2,1,5,1,4,1988,,no
615,42,no,travel_rarely,647, sales ,4,4,marketing,1171,2,male,45,3,2, sales executive ,1,single,5155.0,2253,7,no,13,4,0,0,3,0,6,1,5,1981, sales executive  -  sales ,no
616,44,yes,,1097,,10,4,,1200,3,male,96,3,1, research scientist ,3,single,2936.0,10826,1,yes,11,3,0,6,4,3,6,0,2,1979,,no
617,29,no,travel_rarely,942,,15,1,,1202,2,female,69,1,1, research scientist ,4,married,0.0,26933,0,yes,18,1,1,6,2,2,5,1,3,1994,,no
618,33,no,,147,,2,3,human resources,2240,2,male,99,3,1, human resources ,3,,0.0,8429,1,no,13,4,1,5,2,3,5,1,4,1990,,no
619,54,no,travel_frequently,966,,1,4,,1245,4,female,53,3,3, manufacturing director ,3,,0.0,9659,7,no,17,1,1,33,2,1,5,1,4,1969,,no
620,46,no,,168, sales ,4,2,,1280,4,female,33,2,5, manager ,2,married,18789.0,9946,2,,14,3,1,0,2,3,11,0,8,1977, manager  -  sales ,no
621,30,no,non-travel,0,,9,2,medical,2241,3,female,72,3,2, manufacturing director ,3,single,0.0,12858,7,yes,18,3,0,10,3,3,8,1,7,1993,,no
622,32,yes,travel_rarely,1089,,7,2,life sciences,1309,4,male,79,3,2, laboratory technician ,3,,4883.0,22845,1,,18,1,1,0,3,3,10,1,1,1991,,no
623,40,yes,,299,,25,4,,2242,4,male,57,2,3, sales executive ,2,single,0.0,17235,2,yes,12,3,0,9,2,3,5,1,0,1983,,no
624,34,no,non-travel,999,,26,1,,1374,1,female,92,2,1, research scientist ,3,divorced,2029.0,15891,1,no,20,3,3,5,2,3,5,0,0,1989,,no
625,39,no,travel_rarely,1498, sales ,21,4,,1390,1,male,44,2,2, sales executive ,4,married,0.0,3567,3,,12,4,2,8,2,4,5,1,4,1984, sales executive  -  sales ,no
626,37,no,,1439,,4,1,,2243,3,male,54,3,1, research scientist ,3,married,2996.0,5182,7,yes,15,4,0,8,2,3,6,1,3,1986,,no
627,33,no,,1111, sales ,0,1,life sciences,1395,41,male,61,3,2, sales executive ,4,married,0.0,19293,6,,13,1,0,8,2,4,5,1,2,1990, sales executive  -  sales ,no
628,39,no,non-travel,1485, research & development ,25,2,,1397,3,male,71,3,3, healthcare representative ,3,,0.0,3449,3,no,21,2,1,13,2,3,6,0,5,1984, healthcare representative  -  research & development ,no
629,52,no,travel_rarely,258,,8,4,other,1409,3,female,54,3,1, laboratory technician ,1,married,0.0,17363,9,no,13,3,0,12,2,1,5,0,4,1971,,yes
630,36,no,,1174,,3,4,,1425,1,female,99,3,2, sales executive ,2,single,9278.0,20763,3,yes,16,4,0,15,3,3,5,0,1,1987,,no
631,36,no,,172,,0,4,life sciences,1435,47,male,0,2,2, laboratory technician ,4,single,0.0,22604,1,,16,3,0,10,2,2,10,1,8,1987,,no
632,24,no,travel_rarely,0,,4,1,,1445,4,female,42,3,2, sales executive ,3,married,4162.0,15211,1,yes,12,3,2,0,3,3,5,0,3,1999,,no
633,34,no,travel_rarely,401,,1,3,life sciences,2244,4,female,86,2,1, laboratory technician ,2,,0.0,3708,5,no,17,1,1,7,2,2,5,0,2,1989,,no
634,28,no,,866, sales ,5,3,,1469,4,male,0,3,2, sales executive ,1,single,0.0,23490,0,,18,4,0,0,4,3,5,1,3,1995, sales executive  -  sales ,yes
635,33,no,travel_rarely,1099, research & development ,4,4,medical,2245,1,female,82,2,1, laboratory technician ,2,,0.0,8192,8,no,11,4,0,8,5,3,5,0,2,1990, laboratory technician  -  research & development ,yes
636,47,no,travel_rarely,571,,14,3,medical,1503,3,female,0,3,2, sales executive ,3,married,0.0,24200,3,,17,3,1,0,4,2,5,1,2,1976,,no
637,40,yes,,676,,9,4,life sciences,1534,4,male,86,3,1, laboratory technician ,1,single,0.0,21831,3,,14,2,0,15,3,1,5,1,0,1983,,no
638,45,no,travel_rarely,950,,0,3,technical degree,1546,49,male,97,3,1, research scientist ,4,married,0.0,4585,4,no,20,4,1,0,3,3,5,0,3,1978,,no
639,40,no,travel_rarely,1342,,9,2,,1548,1,male,47,3,2, sales executive ,1,,0.0,19345,0,,12,4,0,0,5,4,8,7,1,1983,,no
640,29,no,,995,,2,1,life sciences,2246,1,male,87,3,2, healthcare representative ,4,,8853.0,24483,1,,19,4,1,6,0,4,6,1,3,1994,,no
641,40,no,,118,,14,2,life sciences,1598,4,female,84,3,2, sales executive ,1,married,0.0,11262,1,no,15,3,1,5,2,3,5,1,2,1983,,no
642,43,no,,990,,27,3,,1599,4,male,87,4,1, laboratory technician ,2,divorced,4876.0,5855,5,,12,3,1,0,0,0,6,0,2,1980,,no
643,30,no,,241,,7,3,,1609,2,male,48,2,1, research scientist ,2,,2141.0,5348,1,no,12,2,1,6,3,2,6,1,1,1993,,yes
644,38,no,,0, research & development ,2,2,,1638,4,female,54,2,3, manufacturing director ,3,,7756.0,14199,3,,19,4,1,10,6,4,5,0,2,1985, manufacturing director  -  research & development ,no
645,37,no,travel_rarely,1470, research & development ,10,3,,1640,2,female,71,3,1, research scientist ,2,married,3936.0,9953,1,,11,1,1,8,2,1,8,7,7,1986, research scientist  -  research & development ,no
646,39,no,travel_rarely,492,,12,3,medical,2247,4,male,66,3,2, manufacturing director ,2,,0.0,7693,4,no,21,3,0,0,3,3,5,1,0,1984,,yes
647,36,no,travel_rarely,1040, research & development ,0,2,life sciences,1664,11,male,79,4,2, healthcare representative ,1,divorced,6842.0,26308,6,no,20,1,1,13,3,3,5,0,4,1987, healthcare representative  -  research & development ,no
648,23,yes,travel_rarely,1320,,8,1,medical,1684,4,male,93,2,1, laboratory technician ,3,single,3989.0,20586,1,,11,1,0,5,2,3,5,1,2,2000,,yes
649,35,no,,146,,2,4,,1704,1,male,79,2,1, research scientist ,4,,4930.0,13970,0,yes,14,3,0,6,2,4,5,1,4,1988,,no
650,31,no,travel_frequently,163,,24,1,technical degree,1736,4,female,30,3,2, manufacturing director ,4,single,0.0,6670,2,,20,4,0,9,3,2,5,1,4,1992,,yes
651,38,no,travel_rarely,1153, research & development ,6,2,other,1782,4,female,40,2,1, laboratory technician ,3,married,3702.0,16376,1,no,11,2,1,5,3,3,5,0,4,1985, laboratory technician  -  research & development ,no
652,35,no,,185,,23,4,medical,1826,2,male,91,1,1, laboratory technician ,3,married,2705.0,9696,0,,16,2,1,6,2,4,5,0,3,1988,,no
653,40,no,,750,,12,3,,2248,2,female,47,3,2, healthcare representative ,1,,4448.0,10748,2,,12,2,1,15,3,3,7,7,7,1983,,yes
654,27,no,travel_frequently,1297, research & development ,0,2,,1850,48,female,0,3,1, laboratory technician ,4,single,2379.0,19826,0,yes,14,3,0,6,3,2,5,0,2,1996, laboratory technician  -  research & development ,no
655,41,no,,337,,8,3,,1909,3,female,54,3,2, sales executive ,2,,0.0,26841,5,no,21,3,1,14,3,3,5,1,4,1982,,yes
656,33,no,travel_rarely,217,,0,4,marketing,1924,2,male,43,3,2, sales executive ,3,single,5487.0,10410,1,no,14,2,0,0,2,2,10,0,9,1990,,no
657,49,no,,1064,,2,1,life sciences,1941,2,male,42,3,5, research director ,4,married,0.0,13738,3,no,15,4,0,28,3,3,5,4,3,1974,,no
658,36,no,non-travel,1351,,9,4,,1949,1,male,66,4,1, laboratory technician ,2,,2810.0,9238,1,no,22,2,0,5,3,3,5,0,2,1987,,no
659,41,no,,930,,3,3,life sciences,2249,3,male,57,2,2, sales executive ,2,divorced,8938.0,12227,2,,11,3,1,14,5,3,5,0,4,1982,,no
660,29,no,,468,,0,4,medical,2250,41,female,73,2,1, research scientist ,1,single,0.0,8489,1,no,14,2,0,5,3,1,5,0,4,1994,,yes
661,31,no,non-travel,0,,5,3,medical,2251,2,male,74,3,2, manufacturing director ,1,,9936.0,3787,0,no,19,2,0,10,2,3,9,1,7,1992,,yes
662,36,yes,travel_rarely,1218,,9,4,life sciences,27,3,male,82,2,1, sales representative ,1,single,0.0,6986,7,no,23,2,0,0,4,0,5,0,3,1987,,no
663,43,no,travel_rarely,1273,,2,2,medical,46,4,female,72,4,1, research scientist ,3,,0.0,21923,1,no,12,4,2,6,3,2,5,1,4,1980,,no
664,33,no,travel_frequently,1141,,0,3,life sciences,52,18,female,42,4,2, sales executive ,1,married,0.0,3193,2,no,19,1,2,0,3,3,5,1,3,1990,,no
665,44,no,,1488, sales ,1,5,marketing,68,2,female,75,3,2, sales executive ,1,,5454.0,4009,5,,21,3,1,9,2,2,4,1,3,1979, sales executive  -  sales ,no
666,38,no,,653,,29,5,life sciences,79,4,female,50,3,2, laboratory technician ,4,single,0.0,5456,1,no,11,4,0,10,2,3,10,9,9,1985,,no
667,50,no,,989,,7,2,medical,80,2,female,43,2,5, research director ,3,divorced,18740.0,16701,5,,12,4,1,0,2,2,27,13,8,1973,,no
668,59,no,travel_frequently,1225,,1,1,,91,1,female,57,2,2, sales executive ,3,single,5473.0,24668,7,no,11,4,0,20,2,2,4,1,3,1964,,no
669,40,no,travel_frequently,530,,1,4,life sciences,119,3,male,78,2,4, healthcare representative ,2,married,13503.0,14115,1,no,22,4,1,22,3,2,22,11,11,1983,,no
670,54,no,travel_rarely,1217,,2,4,technical degree,126,1,female,60,3,3, research director ,3,,13549.0,24001,9,no,12,1,1,16,5,1,4,0,3,1969,,no
671,50,no,,0,,0,3,,2252,1,female,73,3,5, research director ,2,,18172.0,9755,3,yes,19,1,0,28,1,2,8,0,7,1973,,no
672,54,no,non-travel,142,,26,3,,148,4,female,0,4,4, manager ,4,single,0.0,13871,2,,12,3,0,0,3,3,5,4,4,1969,,yes
673,24,no,,1127,,18,1,life sciences,150,2,male,52,3,1, laboratory technician ,3,married,2774.0,13257,0,no,12,3,1,0,2,3,5,1,2,1999,,no
674,37,no,travel_rarely,1189,,3,3,life sciences,2253,3,male,87,3,3, sales executive ,4,,0.0,14506,2,no,12,1,0,0,3,3,5,1,3,1986,,no
675,30,no,travel_rarely,1427,,2,1,,198,2,male,35,2,1, laboratory technician ,4,single,0.0,11162,0,no,13,4,0,6,3,3,5,1,2,1993,,no
676,34,no,travel_frequently,303,,0,4,,216,10,female,75,3,1, sales representative ,3,,0.0,11314,6,no,18,4,1,0,3,3,4,1,2,1989,,no
677,57,no,travel_rarely,334, research & development ,24,2,,2254,3,male,83,4,3, healthcare representative ,4,divorced,9439.0,23402,3,,16,2,1,12,2,1,5,1,4,1966, healthcare representative  -  research & development ,yes
678,38,no,travel_rarely,702,,1,4,life sciences,230,1,female,0,2,2, sales executive ,4,single,0.0,12930,4,,22,3,0,12,2,4,8,0,7,1985,,no
679,41,yes,travel_rarely,0,,20,2,marketing,2255,2,female,70,3,1, sales representative ,2,,0.0,21728,1,yes,22,4,0,4,5,2,4,0,2,1982,,no
680,42,no,,926,,21,2,,270,3,female,36,3,2, manufacturing director ,3,divorced,5265.0,16439,2,,16,2,1,11,5,3,5,0,2,1981,,no
681,34,no,,878,,10,4,,277,4,male,43,3,1, research scientist ,3,divorced,3815.0,5972,1,yes,17,4,1,0,4,4,5,2,0,1989,,yes
682,30,yes,,334,,26,4,,299,3,female,52,2,2, sales executive ,1,,0.0,22967,5,,15,3,0,9,5,2,6,0,1,1993,,yes
683,29,yes,travel_rarely,896,,0,1,medical,315,13,male,86,2,1, research scientist ,4,single,2389.0,14961,1,,13,3,0,4,3,0,4,0,1,1994,,no
684,32,no,,1401,,4,2,,330,3,female,56,3,1, sales representative ,2,married,0.0,20990,2,no,11,1,1,0,5,3,4,1,2,1991,,no
685,25,no,,675,,5,2,life sciences,369,2,male,85,4,2, healthcare representative ,1,,4000.0,18384,1,no,12,4,2,6,2,3,6,1,5,1998,,no
686,53,no,,1070,,3,4,,386,3,male,45,3,4, research director ,3,married,17584.0,21016,3,yes,16,4,3,21,5,2,5,1,3,1970,,no
687,26,no,,496, research & development ,11,2,medical,390,1,male,60,3,2, healthcare representative ,1,married,0.0,22722,1,,13,3,1,5,3,3,5,3,3,1997, healthcare representative  -  research & development ,no
688,28,no,,1117,,8,2,,2256,4,female,66,3,1, research scientist ,4,,0.0,4488,1,no,21,4,0,0,3,3,5,0,2,1995,,no
689,28,no,travel_rarely,1476,,16,2,medical,412,2,male,68,4,2, healthcare representative ,1,single,5661.0,4824,0,,19,3,0,9,2,3,8,0,7,1995,,yes
690,58,no,,390, research & development ,1,4,life sciences,422,4,male,32,1,2, healthcare representative ,3,divorced,0.0,17056,2,yes,13,4,1,0,2,3,5,1,2,1965, healthcare representative  -  research & development ,no
691,27,no,travel_rarely,1220,,5,3,,434,3,female,85,3,1, research scientist ,2,single,0.0,20938,1,,12,2,0,4,2,0,4,1,2,1996,,yes
692,54,no,travel_frequently,928,,20,4,life sciences,450,4,female,31,3,2, research scientist ,3,,4869.0,16885,3,,12,4,0,20,4,2,4,0,3,1969,,no
693,40,no,travel_rarely,1124,,0,2,,2257,45,male,57,1,2, sales executive ,4,married,0.0,13273,2,,22,3,3,0,2,2,4,0,2,1983,,no
694,29,no,non-travel,746,,2,3,life sciences,469,4,male,61,3,2, sales executive ,3,,4649.0,16928,1,,14,1,1,0,3,2,4,0,2,1994,,no
695,50,no,travel_rarely,1046,,10,3,,491,4,male,100,2,3, healthcare representative ,4,,10496.0,2755,6,no,15,4,0,20,2,3,4,1,3,1973,,no
696,24,yes,travel_rarely,1448,,1,1,technical degree,554,1,female,62,3,1, sales representative ,2,single,0.0,21972,1,yes,16,2,0,6,4,3,5,1,4,1999,,no
697,30,no,,1400, research & development ,0,3,,2258,37,male,53,3,1, laboratory technician ,4,married,0.0,16734,4,,15,3,1,9,3,1,5,1,4,1993, laboratory technician  -  research & development ,no
